Group,GroupSize,HomePlanet,CryoSleep,Destination,Age,VIP,Deck,Num,Side,Transported,TotalSpending
7487,1,Earth,False,TRAPPIST-1e,63.0,False,G,1216,S,True,785.0
7488,2,Mars,False,TRAPPIST-1e,29.0,False,E,486,P,False,1299.0
7488,2,Mars,True,PSO J318.5-22,45.0,0.0,E,486,P,True,0.0
7490,1,Earth,True,TRAPPIST-1e,15.0,False,G,1217,S,True,0.0
7492,1,Mars,False,TRAPPIST-1e,19.0,False,D,224,S,True,3149.0
7494,1,Earth,False,TRAPPIST-1e,53.0,False,E,487,P,False,1618.0
7495,1,Mars,False,TRAPPIST-1e,45.0,False,F,1431,S,False,1157.0
7496,1,Europa,False,55 Cancri e,41.0,False,C,278,S,True,2482.0
7498,3,Mars,False,TRAPPIST-1e,68.0,True,F,1550,P,False,2365.0
7498,3,Mars,True,TRAPPIST-1e,5.0,False,F,1550,P,True,0.0
7498,3,Mars,False,TRAPPIST-1e,27.0,True,F,1550,P,True,940.0
7499,1,Earth,False,55 Cancri e,20.0,False,F,1551,P,True,1283.0
7500,1,Earth,False,TRAPPIST-1e,54.0,True,F,1432,S,False,2005.0
7501,1,Earth,False,TRAPPIST-1e,18.0,False,F,1433,S,False,804.0
7502,1,Europa,False,55 Cancri e,45.0,False,C,241,P,True,6665.0
7503,2,Europa,True,TRAPPIST-1e,26.0,False,B,283,S,True,0.0
7503,2,Europa,False,TRAPPIST-1e,37.0,False,B,283,S,True,14547.0
7504,1,Earth,False,TRAPPIST-1e,30.0,False,F,1552,P,False,778.0
7505,3,Mars,False,TRAPPIST-1e,51.0,True,F,1553,P,False,5014.0
7505,3,Mars,True,TRAPPIST-1e,3.0,False,F,1553,P,True,0.0
7505,3,Mars,True,TRAPPIST-1e,3.0,False,F,1553,P,True,0.0
7506,1,Earth,False,TRAPPIST-1e,19.0,False,F,1554,P,False,2111.0
7507,3,Earth,False,TRAPPIST-1e,19.0,False,E,499,S,False,789.0
7507,3,Earth,False,TRAPPIST-1e,6.0,False,E,499,S,True,0.0
7507,3,Earth,False,55 Cancri e,4.0,False,E,499,S,True,0.0
7508,1,Europa,False,TRAPPIST-1e,23.0,False,B,284,S,False,4337.0
7509,1,Earth,False,TRAPPIST-1e,37.0,False,F,1434,S,False,1449.0
7510,1,Mars,False,55 Cancri e,18.0,False,F,1435,S,False,1450.0
7512,1,Earth,False,PSO J318.5-22,29.0,False,F,1436,S,False,603.0
7513,1,Earth,True,TRAPPIST-1e,25.0,False,E,488,P,False,787.0
7514,1,Earth,False,TRAPPIST-1e,52.0,False,F,1555,P,False,2106.0
7515,2,Mars,True,TRAPPIST-1e,24.0,False,F,1437,S,False,0.0
7515,2,Mars,False,TRAPPIST-1e,0.0,False,F,1437,S,True,0.0
7517,1,Earth,False,PSO J318.5-22,25.0,False,F,1557,P,False,653.0
7518,2,Europa,True,TRAPPIST-1e,26.0,False,B,246,P,True,0.0
7518,2,Europa,False,PSO J318.5-22,32.0,True,B,246,P,False,18692.0
7520,1,Earth,False,TRAPPIST-1e,58.0,False,F,1559,P,False,1934.0
7521,1,Earth,False,TRAPPIST-1e,44.0,False,F,1560,P,False,1154.0
7522,1,Earth,False,TRAPPIST-1e,41.0,False,G,1214,P,False,908.0
7523,1,Earth,False,TRAPPIST-1e,24.0,False,G,1219,S,True,810.0
7524,2,Earth,True,TRAPPIST-1e,41.0,False,G,1215,P,True,0.0
7524,2,Earth,True,PSO J318.5-22,23.0,False,G,1215,P,True,0.0
7525,2,Europa,False,TRAPPIST-1e,27.0,False,C,279,S,False,9490.0
7525,2,Europa,True,55 Cancri e,61.0,False,C,279,S,True,0.0
7527,1,Earth,False,TRAPPIST-1e,18.0,False,F,1561,P,True,794.0
7529,1,Earth,True,TRAPPIST-1e,18.0,False,G,1221,S,True,0.0
7531,2,Europa,True,TRAPPIST-1e,29.0,False,B,286,S,True,0.0
7531,2,Europa,True,55 Cancri e,15.0,False,B,286,S,True,0.0
7533,1,Earth,False,55 Cancri e,12.0,False,G,1223,S,True,0.0
7534,1,Earth,False,PSO J318.5-22,40.0,False,F,1439,S,False,766.0
7535,1,Earth,False,TRAPPIST-1e,19.0,False,F,1562,P,True,1169.0
7536,1,Mars,True,TRAPPIST-1e,18.0,False,F,1440,S,True,0.0
7538,2,Europa,False,TRAPPIST-1e,48.0,True,A,81,P,False,15601.0
7538,2,Europa,False,55 Cancri e,37.0,False,A,81,P,False,3916.0
7542,1,Earth,False,TRAPPIST-1e,35.0,False,F,1442,S,False,901.0
7543,1,Earth,False,TRAPPIST-1e,29.0,False,F,1564,P,False,758.0
7544,1,Earth,False,TRAPPIST-1e,54.0,False,E,501,S,False,787.0
7545,1,Earth,True,TRAPPIST-1e,29.0,False,G,1225,S,False,0.0
7549,1,Earth,False,TRAPPIST-1e,22.0,False,E,489,P,True,1608.0
7550,1,Earth,True,PSO J318.5-22,18.0,False,G,1216,P,True,0.0
7552,1,Earth,False,TRAPPIST-1e,26.0,False,E,490,P,True,792.0
7553,1,Earth,False,PSO J318.5-22,19.0,False,F,1444,S,False,599.0
7559,1,Earth,False,TRAPPIST-1e,22.0,False,F,1569,P,False,864.0
7560,1,Europa,False,TRAPPIST-1e,17.0,False,C,244,P,True,0.0
7561,1,Earth,False,TRAPPIST-1e,18.0,False,F,1445,S,False,776.0
7563,1,Mars,True,55 Cancri e,39.0,False,F,1570,P,True,0.0
7565,4,Europa,False,TRAPPIST-1e,37.0,False,B,247,P,True,8606.0
7565,4,Europa,True,55 Cancri e,17.0,False,B,247,P,True,0.0
7565,4,Europa,False,55 Cancri e,25.0,False,B,247,P,False,6810.0
7565,4,Europa,False,TRAPPIST-1e,9.0,False,B,247,P,True,0.0
7567,1,Earth,True,55 Cancri e,15.0,False,G,1227,S,False,0.0
7568,1,Earth,False,TRAPPIST-1e,19.0,False,F,1571,P,False,804.0
7569,2,Mars,False,TRAPPIST-1e,18.0,False,E,493,P,False,3869.0
7569,2,Mars,False,TRAPPIST-1e,50.0,True,D,237,P,False,2767.0
7572,1,Earth,True,TRAPPIST-1e,14.0,False,G,1228,S,False,0.0
7573,1,Earth,True,PSO J318.5-22,19.0,False,G,1217,P,False,0.0
7574,1,Europa,True,55 Cancri e,33.0,False,B,287,S,True,0.0
7576,2,Europa,False,TRAPPIST-1e,23.0,False,D,239,P,True,2369.0
7576,2,Europa,False,TRAPPIST-1e,39.0,False,D,239,P,False,1892.0
7577,1,Earth,False,PSO J318.5-22,14.0,False,E,502,S,False,1533.0
7578,1,Earth,False,55 Cancri e,14.0,False,F,1572,P,False,657.0
7579,1,Earth,False,PSO J318.5-22,45.0,False,G,1229,S,True,677.0
7580,1,Earth,True,TRAPPIST-1e,22.0,False,G,1230,S,True,0.0
7583,1,Mars,False,TRAPPIST-1e,36.0,False,F,1574,P,True,2222.0
7584,3,Europa,False,TRAPPIST-1e,19.0,False,B,288,S,True,0.0
7584,3,Europa,True,TRAPPIST-1e,59.0,False,B,288,S,True,0.0
7584,3,Europa,False,TRAPPIST-1e,31.0,False,B,288,S,False,2795.0
7585,4,Europa,True,55 Cancri e,31.0,False,C,281,S,True,0.0
7585,4,Europa,False,TRAPPIST-1e,39.0,0.0,C,281,S,False,12273.0
7585,4,Europa,False,TRAPPIST-1e,28.0,False,C,281,S,True,4012.0
7585,4,Europa,True,TRAPPIST-1e,19.0,False,C,281,S,True,0.0
7586,1,Europa,False,TRAPPIST-1e,29.0,False,C,245,P,True,2308.0
7588,2,Earth,True,55 Cancri e,0.0,False,G,1219,P,True,0.0
7588,2,Earth,False,55 Cancri e,15.0,False,G,1219,P,True,714.0
7592,1,Earth,False,TRAPPIST-1e,18.0,False,F,1450,S,False,1586.0
7594,1,Europa,True,55 Cancri e,49.0,False,C,282,S,True,0.0
7595,1,Earth,False,TRAPPIST-1e,36.0,False,F,1451,S,True,761.0
7596,2,Europa,True,55 Cancri e,40.0,False,C,283,S,True,0.0
7596,2,Europa,True,TRAPPIST-1e,56.0,False,C,283,S,True,0.0
7598,1,Earth,True,PSO J318.5-22,67.0,False,G,1231,S,True,0.0
7599,1,Earth,False,TRAPPIST-1e,44.0,False,E,495,P,False,787.0
7601,1,Earth,False,TRAPPIST-1e,17.0,False,G,1232,S,False,1007.0
7604,2,Mars,True,TRAPPIST-1e,27.0,False,F,1579,P,True,0.0
7604,2,Mars,True,TRAPPIST-1e,23.0,False,F,1579,P,False,1121.0
7605,1,Mars,False,55 Cancri e,28.0,False,F,1452,S,False,2662.0
7606,1,Mars,True,TRAPPIST-1e,54.0,False,F,1453,S,True,0.0
7608,1,Mars,True,TRAPPIST-1e,26.0,False,F,1454,S,True,0.0
7609,2,Europa,False,55 Cancri e,40.0,True,A,83,P,False,2916.0
7609,2,Europa,True,TRAPPIST-1e,39.0,False,A,83,P,True,0.0
7614,1,Europa,True,55 Cancri e,40.0,False,C,246,P,True,0.0
7616,1,Earth,False,PSO J318.5-22,20.0,False,F,1457,S,True,736.0
7618,1,Earth,False,TRAPPIST-1e,18.0,False,G,1235,S,True,809.0
7620,1,Mars,False,TRAPPIST-1e,17.0,False,F,1583,P,False,5917.0
7621,1,Europa,True,55 Cancri e,35.0,False,B,250,P,True,0.0
7622,1,Earth,False,TRAPPIST-1e,31.0,False,G,1237,S,False,769.0
7623,1,Earth,False,TRAPPIST-1e,40.0,False,G,1223,P,False,882.0
7624,1,Europa,True,PSO J318.5-22,50.0,False,C,284,S,True,0.0
7625,1,Earth,False,TRAPPIST-1e,21.0,False,F,1458,S,False,799.0
7626,1,Earth,False,TRAPPIST-1e,29.0,False,E,496,P,False,792.0
7627,1,Europa,False,55 Cancri e,63.0,False,A,92,S,True,5559.0
7628,2,Mars,False,TRAPPIST-1e,19.0,False,F,1584,P,True,1325.0
7628,2,Mars,False,TRAPPIST-1e,36.0,False,D,240,P,False,1765.0
7630,1,Earth,False,55 Cancri e,48.0,False,F,1585,P,False,933.0
7631,1,Europa,False,TRAPPIST-1e,33.0,False,E,497,P,False,3453.0
7632,1,Mars,False,TRAPPIST-1e,28.0,False,D,226,S,False,2708.0
7633,1,Earth,False,TRAPPIST-1e,39.0,False,G,1224,P,False,848.0
7634,1,Earth,True,TRAPPIST-1e,27.0,False,G,1239,S,True,0.0
7635,1,Europa,True,55 Cancri e,58.0,False,B,289,S,True,0.0
7639,1,Europa,True,55 Cancri e,44.0,False,B,290,S,True,0.0
7640,1,Earth,True,TRAPPIST-1e,23.0,False,G,1226,P,True,0.0
7641,1,Earth,False,55 Cancri e,21.0,False,F,1586,P,True,654.0
7643,2,Europa,False,55 Cancri e,53.0,False,C,247,P,False,11621.0
7643,2,Europa,True,TRAPPIST-1e,14.0,False,C,247,P,True,0.0
7644,1,Earth,True,PSO J318.5-22,17.0,False,G,1227,P,True,0.0
7646,3,Europa,False,55 Cancri e,25.0,False,C,285,S,True,18267.0
7646,3,Europa,False,55 Cancri e,44.0,True,C,285,S,False,4002.0
7646,3,Europa,False,55 Cancri e,24.0,False,C,285,S,True,4435.0
7647,1,Earth,False,TRAPPIST-1e,24.0,False,G,1240,S,False,810.0
7649,1,Earth,True,TRAPPIST-1e,24.0,False,G,1241,S,True,0.0
7650,5,Earth,True,TRAPPIST-1e,0.0,False,G,1242,S,True,0.0
7650,5,Earth,True,55 Cancri e,7.0,False,G,1242,S,False,0.0
7650,5,Earth,True,PSO J318.5-22,3.0,False,G,1242,S,True,0.0
7650,5,Earth,False,TRAPPIST-1e,18.0,False,F,1461,S,True,806.0
7650,5,Earth,True,TRAPPIST-1e,4.0,False,G,1242,S,False,0.0
7652,1,Europa,True,55 Cancri e,40.0,False,B,292,S,True,0.0
7656,1,Earth,True,TRAPPIST-1e,16.0,False,G,1244,S,False,0.0
7660,1,Europa,True,55 Cancri e,25.0,False,B,294,S,True,0.0
7661,1,Earth,True,TRAPPIST-1e,10.0,False,G,1245,S,True,0.0
7665,1,Earth,True,PSO J318.5-22,40.0,False,G,1229,P,True,0.0
7666,1,Mars,True,TRAPPIST-1e,19.0,False,F,1591,P,True,0.0
7667,1,Europa,True,55 Cancri e,15.0,False,B,251,P,True,0.0
7669,1,Earth,False,TRAPPIST-1e,24.0,False,G,1230,P,False,809.0
7670,1,Mars,True,TRAPPIST-1e,21.0,False,F,1465,S,True,0.0
7671,1,Earth,False,TRAPPIST-1e,29.0,False,F,1466,S,False,738.0
7676,1,Mars,False,TRAPPIST-1e,37.0,True,D,227,S,False,2788.0
7677,1,Earth,True,PSO J318.5-22,49.0,False,G,1247,S,False,0.0
7678,2,Earth,False,TRAPPIST-1e,42.0,False,G,1231,P,False,1817.0
7678,2,Earth,True,TRAPPIST-1e,54.0,False,G,1231,P,True,0.0
7679,1,Earth,True,TRAPPIST-1e,33.0,False,G,1232,P,False,0.0
7680,1,Europa,False,TRAPPIST-1e,27.0,False,C,250,P,False,7792.0
7682,1,Earth,True,TRAPPIST-1e,53.0,False,G,1248,S,False,0.0
7683,1,Earth,False,TRAPPIST-1e,28.0,False,F,1467,S,True,900.0
7684,1,Europa,False,TRAPPIST-1e,24.0,False,C,286,S,True,6525.0
7687,1,Earth,False,PSO J318.5-22,20.0,False,F,1596,P,False,1184.0
7688,1,Earth,False,TRAPPIST-1e,0.0,False,G,1233,P,False,0.0
7689,1,Earth,False,TRAPPIST-1e,24.0,False,F,1597,P,False,693.0
7690,1,Earth,False,TRAPPIST-1e,28.0,False,G,1234,P,True,0.0
7691,1,Mars,True,TRAPPIST-1e,42.0,False,F,1598,P,True,0.0
7692,1,Europa,False,55 Cancri e,32.0,True,C,287,S,False,3364.0
7693,2,Europa,False,TRAPPIST-1e,36.0,False,B,252,P,True,3394.0
7693,2,Europa,False,TRAPPIST-1e,40.0,False,B,252,P,True,0.0
7694,1,Earth,False,TRAPPIST-1e,30.0,False,F,1599,P,False,601.0
7696,2,Mars,False,TRAPPIST-1e,34.0,False,E,499,P,False,1013.0
7696,2,Mars,False,TRAPPIST-1e,37.0,False,F,1601,P,False,1120.0
7697,2,Europa,True,TRAPPIST-1e,41.0,False,B,295,S,True,0.0
7697,2,Europa,True,55 Cancri e,25.0,False,B,295,S,True,0.0
7698,1,Mars,False,TRAPPIST-1e,39.0,False,F,1602,P,True,1148.0
7699,1,Earth,False,55 Cancri e,0.0,False,G,1235,P,True,0.0
7700,1,Mars,False,TRAPPIST-1e,54.0,False,F,1603,P,False,1288.0
7702,1,Earth,True,TRAPPIST-1e,16.0,False,G,1236,P,False,0.0
7703,2,Earth,False,TRAPPIST-1e,0.0,False,G,1251,S,True,0.0
7703,2,Earth,True,TRAPPIST-1e,13.0,False,G,1251,S,True,0.0
7705,1,Mars,False,TRAPPIST-1e,46.0,False,F,1470,S,False,5913.0
7707,1,Earth,False,TRAPPIST-1e,23.0,False,G,1237,P,False,1784.0
7708,1,Earth,False,TRAPPIST-1e,18.0,False,F,1471,S,False,696.0
7709,2,Earth,False,PSO J318.5-22,27.0,False,F,1604,P,False,2721.0
7709,2,Earth,True,PSO J318.5-22,24.0,False,G,1238,P,False,0.0
7710,1,Europa,False,TRAPPIST-1e,27.0,False,B,253,P,True,6751.0
7711,1,Earth,True,TRAPPIST-1e,24.0,False,D,241,P,False,1783.0
7712,1,Europa,False,TRAPPIST-1e,25.0,True,A,93,S,True,4301.0
7713,1,Europa,True,TRAPPIST-1e,30.0,False,B,296,S,True,0.0
7714,1,Earth,False,TRAPPIST-1e,19.0,False,G,1239,P,False,1800.0
7715,1,Earth,False,55 Cancri e,18.0,False,F,1605,P,False,658.0
7716,1,Europa,True,55 Cancri e,49.0,False,E,500,P,True,0.0
7717,1,Earth,False,TRAPPIST-1e,64.0,False,G,1240,P,False,907.0
7719,1,Mars,True,TRAPPIST-1e,26.0,False,E,506,S,True,0.0
7720,1,Earth,False,55 Cancri e,53.0,False,F,1606,P,False,800.0
7721,1,Mars,False,TRAPPIST-1e,27.0,False,D,242,P,True,2709.0
7723,1,Europa,True,TRAPPIST-1e,27.0,False,B,254,P,True,0.0
7724,1,Mars,False,TRAPPIST-1e,25.0,False,F,1472,S,False,704.0
7727,1,Earth,False,55 Cancri e,33.0,False,E,507,S,True,660.0
7728,1,Europa,False,TRAPPIST-1e,27.0,False,C,289,S,False,7670.0
7729,1,Europa,True,55 Cancri e,20.0,False,C,251,P,True,0.0
7731,1,Europa,True,55 Cancri e,39.0,False,B,255,P,True,0.0
7736,1,Mars,False,TRAPPIST-1e,27.0,False,E,502,P,False,2114.0
7738,1,Mars,True,TRAPPIST-1e,19.0,False,F,1476,S,True,0.0
7739,1,Earth,False,TRAPPIST-1e,22.0,False,F,1609,P,False,608.0
7741,2,Earth,False,TRAPPIST-1e,3.0,False,G,1252,S,False,0.0
7741,2,Earth,False,TRAPPIST-1e,24.0,False,E,508,S,False,787.0
7742,2,Mars,True,TRAPPIST-1e,41.0,False,F,1477,S,True,0.0
7742,2,Mars,True,TRAPPIST-1e,18.0,False,F,1477,S,True,0.0
7743,1,Earth,False,TRAPPIST-1e,63.0,False,G,1244,P,False,1020.0
7744,2,Europa,False,TRAPPIST-1e,19.0,False,B,298,S,False,6307.0
7744,2,Europa,True,TRAPPIST-1e,39.0,False,B,298,S,True,0.0
7746,1,Europa,True,55 Cancri e,29.0,False,G,271,S,True,0.0
7747,1,Mars,False,TRAPPIST-1e,41.0,False,F,1611,P,False,2599.0
7748,2,Europa,False,TRAPPIST-1e,44.0,False,A,94,S,False,1812.0
7748,2,Europa,False,TRAPPIST-1e,39.0,True,A,94,S,False,2487.0
7749,2,Mars,True,55 Cancri e,29.0,False,D,244,P,True,0.0
7749,2,Mars,False,TRAPPIST-1e,37.0,False,D,244,P,False,2384.0
7751,1,Europa,True,55 Cancri e,41.0,False,C,252,P,True,0.0
7752,1,Earth,False,PSO J318.5-22,18.0,False,F,1480,S,False,747.0
7753,1,Earth,True,55 Cancri e,29.0,False,G,1245,P,False,0.0
7754,1,Europa,False,55 Cancri e,55.0,False,B,299,S,True,4586.0
7755,1,Earth,True,TRAPPIST-1e,21.0,False,E,503,P,True,0.0
7757,2,Europa,True,TRAPPIST-1e,28.0,False,B,300,S,True,0.0
7757,2,Europa,False,TRAPPIST-1e,43.0,False,B,300,S,True,9973.0
7760,1,Earth,False,PSO J318.5-22,32.0,False,G,1253,S,False,707.0
7761,2,Earth,False,TRAPPIST-1e,23.0,False,F,1612,P,True,791.0
7761,2,Earth,True,55 Cancri e,5.0,False,G,1246,P,True,0.0
7763,1,Earth,False,55 Cancri e,14.0,False,G,1254,S,False,852.0
7764,1,Earth,False,TRAPPIST-1e,24.0,False,F,1613,P,False,1584.0
7767,1,Earth,True,PSO J318.5-22,22.0,False,G,1257,S,True,0.0
7768,1,Earth,False,TRAPPIST-1e,14.0,False,F,1484,S,True,634.0
7769,1,Earth,False,TRAPPIST-1e,20.0,False,E,504,P,False,791.0
7770,2,Earth,False,TRAPPIST-1e,17.0,False,G,1258,S,False,1008.0
7770,2,Earth,False,55 Cancri e,20.0,False,F,1485,S,False,1235.0
7771,1,Earth,False,TRAPPIST-1e,22.0,False,G,1259,S,True,710.0
7773,1,Earth,True,TRAPPIST-1e,15.0,False,G,1248,P,True,0.0
7774,1,Mars,False,55 Cancri e,67.0,False,D,245,P,True,1719.0
7775,1,Europa,False,55 Cancri e,28.0,False,C,253,P,False,6527.0
7776,1,Europa,False,TRAPPIST-1e,57.0,False,D,246,P,False,6137.0
7777,1,Earth,True,PSO J318.5-22,21.0,False,G,1249,P,True,0.0
7778,2,Mars,False,TRAPPIST-1e,34.0,False,F,1486,S,False,1578.0
7778,2,Mars,True,TRAPPIST-1e,17.0,False,E,510,S,False,0.0
7780,1,Earth,False,55 Cancri e,33.0,False,F,1614,P,True,677.0
7782,2,Europa,False,55 Cancri e,33.0,False,C,291,S,False,17662.0
7782,2,Europa,False,TRAPPIST-1e,28.0,False,C,291,S,False,5931.0
7783,1,Mars,True,TRAPPIST-1e,18.0,False,F,1487,S,True,0.0
7784,1,Mars,True,TRAPPIST-1e,28.0,False,F,1615,P,True,0.0
7785,1,Earth,False,TRAPPIST-1e,13.0,False,G,1261,S,False,845.0
7786,1,Earth,False,TRAPPIST-1e,38.0,False,F,1616,P,False,3417.0
7787,2,Europa,False,55 Cancri e,39.0,False,B,301,S,False,2420.0
7787,2,Europa,True,TRAPPIST-1e,18.0,False,B,301,S,True,0.0
7788,1,Earth,False,PSO J318.5-22,43.0,False,F,1488,S,False,648.0
7789,1,Earth,False,TRAPPIST-1e,32.0,False,F,1489,S,False,1413.0
7790,3,Mars,True,TRAPPIST-1e,29.0,False,F,1490,S,False,0.0
7790,3,Mars,False,55 Cancri e,45.0,False,F,1490,S,False,1140.0
7790,3,Mars,True,TRAPPIST-1e,25.0,False,F,1490,S,True,0.0
7791,1,Earth,False,55 Cancri e,64.0,False,F,1491,S,False,702.0
7793,1,Earth,False,TRAPPIST-1e,18.0,False,F,1617,P,False,2141.0
7797,1,Earth,False,TRAPPIST-1e,44.0,False,E,506,P,False,792.0
7800,1,Earth,True,TRAPPIST-1e,15.0,False,G,1251,P,True,0.0
7801,1,Europa,False,55 Cancri e,21.0,False,G,1374,S,False,4393.0
7802,1,Mars,False,TRAPPIST-1e,33.0,False,F,1620,P,False,2598.0
7803,2,Earth,False,55 Cancri e,3.0,False,G,1253,P,False,0.0
7803,2,Earth,True,55 Cancri e,19.0,False,G,1253,P,True,0.0
7805,1,Earth,False,TRAPPIST-1e,37.0,False,G,1254,P,False,0.0
7806,1,Earth,False,55 Cancri e,24.0,False,F,1621,P,False,689.0
7808,1,Earth,False,TRAPPIST-1e,26.0,False,G,1256,P,False,132.0
7809,2,Mars,True,TRAPPIST-1e,26.0,False,F,1493,S,True,0.0
7809,2,Mars,True,TRAPPIST-1e,26.0,False,F,1493,S,True,0.0
7810,1,Earth,False,TRAPPIST-1e,22.0,False,F,1494,S,False,1499.0
7812,1,Mars,False,TRAPPIST-1e,26.0,False,F,1495,S,False,1383.0
7813,1,Earth,False,TRAPPIST-1e,27.0,False,F,1622,P,False,880.0
7815,1,Earth,False,PSO J318.5-22,27.0,False,F,1496,S,True,605.0
7816,1,Earth,False,PSO J318.5-22,37.0,False,F,1497,S,True,925.0
7818,1,Earth,True,TRAPPIST-1e,22.0,False,G,1257,P,False,0.0
7820,1,Earth,False,55 Cancri e,24.0,False,G,1258,P,True,809.0
7821,1,Earth,False,TRAPPIST-1e,23.0,False,G,1264,S,False,769.0
7824,1,Earth,False,PSO J318.5-22,18.0,False,F,1624,P,False,1075.0
7828,1,Earth,True,TRAPPIST-1e,28.0,False,G,1266,S,False,0.0
7829,1,Earth,True,TRAPPIST-1e,4.0,False,G,1267,S,True,0.0
7830,4,Earth,True,PSO J318.5-22,23.0,False,G,1268,S,True,0.0
7830,4,Earth,True,PSO J318.5-22,2.0,False,G,1268,S,True,0.0
7830,4,Earth,False,TRAPPIST-1e,46.0,False,G,1268,S,False,672.0
7830,4,Earth,False,TRAPPIST-1e,0.0,False,G,1268,S,False,0.0
7831,1,Mars,False,TRAPPIST-1e,16.0,False,F,1626,P,False,1149.0
7832,1,Mars,False,TRAPPIST-1e,19.0,False,D,228,S,False,1940.0
7833,2,Europa,False,55 Cancri e,34.0,False,B,305,S,False,7003.0
7833,2,Europa,False,TRAPPIST-1e,34.0,False,B,305,S,True,4338.0
7834,1,Earth,False,TRAPPIST-1e,24.0,False,G,1269,S,False,1817.0
7835,1,Earth,True,PSO J318.5-22,28.0,False,G,1270,S,False,0.0
7837,2,Europa,True,55 Cancri e,44.0,False,B,306,S,True,0.0
7837,2,Europa,True,TRAPPIST-1e,35.0,False,B,306,S,True,0.0
7839,1,Earth,False,TRAPPIST-1e,20.0,False,G,1259,P,False,0.0
7840,1,Earth,False,PSO J318.5-22,18.0,False,F,1500,S,False,661.0
7841,2,Earth,False,PSO J318.5-22,43.0,False,G,1260,P,False,5281.0
7841,2,Earth,False,PSO J318.5-22,48.0,False,F,1627,P,False,743.0
7842,1,Mars,False,TRAPPIST-1e,46.0,False,E,513,S,True,1298.0
7843,1,Mars,True,TRAPPIST-1e,75.0,False,E,536,P,True,0.0
7845,1,Europa,True,55 Cancri e,24.0,False,B,307,S,True,0.0
7847,1,Earth,False,TRAPPIST-1e,34.0,False,G,1261,P,False,907.0
7848,2,Mars,True,TRAPPIST-1e,29.0,False,F,1501,S,False,1687.0
7848,2,Mars,True,TRAPPIST-1e,46.0,False,F,1501,S,True,0.0
7849,1,Earth,False,TRAPPIST-1e,22.0,False,G,1271,S,False,621.0
7850,1,Mars,True,TRAPPIST-1e,42.0,False,E,514,S,False,0.0
7851,1,Mars,True,TRAPPIST-1e,46.0,False,F,1629,P,True,0.0
7852,1,Earth,False,TRAPPIST-1e,15.0,False,E,508,P,False,987.0
7853,3,Mars,False,TRAPPIST-1e,42.0,False,F,1502,S,False,2014.0
7853,3,Mars,False,TRAPPIST-1e,31.0,False,E,515,S,False,1298.0
7853,3,Mars,True,TRAPPIST-1e,9.0,False,F,1502,S,True,0.0
7856,1,Earth,False,TRAPPIST-1e,34.0,False,F,1503,S,False,776.0
7858,3,Earth,False,TRAPPIST-1e,21.0,False,G,1264,P,False,845.0
7858,3,Earth,False,55 Cancri e,16.0,False,F,1630,P,False,874.0
7858,3,Earth,False,TRAPPIST-1e,40.0,False,F,1630,P,False,828.0
7859,1,Earth,False,TRAPPIST-1e,23.0,False,F,1504,S,True,1288.0
7861,1,Earth,True,TRAPPIST-1e,6.0,False,G,1265,P,False,0.0
7863,1,Earth,False,TRAPPIST-1e,17.0,False,F,1505,S,True,2588.0
7864,1,Earth,False,55 Cancri e,37.0,False,F,1506,S,True,2234.0
7865,3,Europa,True,PSO J318.5-22,30.0,False,C,293,S,True,0.0
7865,3,Europa,True,TRAPPIST-1e,32.0,False,C,293,S,True,0.0
7865,3,Europa,True,55 Cancri e,41.0,False,C,293,S,True,0.0
7866,1,Europa,False,55 Cancri e,43.0,False,C,255,P,False,22177.0
7868,1,Earth,False,55 Cancri e,17.0,False,E,517,S,False,6278.0
7870,1,Europa,True,TRAPPIST-1e,37.0,False,B,257,P,True,0.0
7871,1,Earth,True,TRAPPIST-1e,18.0,False,G,457,S,True,0.0
7872,6,Earth,False,TRAPPIST-1e,1.0,False,G,1267,P,False,0.0
7872,6,Earth,False,TRAPPIST-1e,38.0,False,G,1267,P,False,1714.0
7872,6,Earth,False,TRAPPIST-1e,25.0,False,F,1633,P,False,868.0
7872,6,Earth,False,TRAPPIST-1e,6.0,False,G,1267,P,False,0.0
7872,6,Earth,True,TRAPPIST-1e,1.0,False,G,1267,P,True,0.0
7872,6,Earth,False,PSO J318.5-22,7.0,False,G,1267,P,True,0.0
7873,2,Earth,False,TRAPPIST-1e,24.0,False,F,1634,P,False,737.0
7873,2,Earth,False,TRAPPIST-1e,19.0,False,F,1634,P,True,747.0
7875,1,Europa,True,55 Cancri e,26.0,False,B,309,S,True,0.0
7877,1,Earth,False,TRAPPIST-1e,49.0,False,G,1268,P,False,1757.0
7878,1,Earth,False,TRAPPIST-1e,18.0,False,G,1269,P,False,705.0
7879,1,Earth,False,TRAPPIST-1e,25.0,False,G,1270,P,False,722.0
7881,1,Earth,False,TRAPPIST-1e,46.0,False,F,1507,S,False,252.0
7882,2,Earth,True,TRAPPIST-1e,33.0,False,G,1271,P,False,0.0
7882,2,Earth,False,TRAPPIST-1e,10.0,False,G,1271,P,True,0.0
7883,1,Earth,True,TRAPPIST-1e,38.0,False,G,1272,P,True,0.0
7884,1,Mars,False,TRAPPIST-1e,23.0,False,E,512,P,False,2077.0
7885,1,Earth,True,TRAPPIST-1e,26.0,False,G,1273,P,True,0.0
7886,1,Earth,False,TRAPPIST-1e,16.0,False,G,1274,P,False,846.0
