GroupSize,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Deck,Num,Side,Transported,TotalSpending
3,0.0,0.0,2.0,21.0,0.0,1,0,1,0,0,5.0,1644,0.0,False,629.0
3,0.0,0.0,2.0,29.0,0.0,0,0,0,0,0,6.0,1284,0.0,False,0.0
3,0.0,0.0,2.0,9.0,0.0,0,0,0,0,0,6.0,1284,0.0,True,0.0
2,1.0,0.0,2.0,36.0,0.0,0,1,0,1,1,3.0,229,1.0,False,12319.0
2,1.0,1.0,0.0,30.0,0.0,0,0,0,0,0,3.0,229,1.0,True,0.0
1,0.0,0.0,2.0,27.0,0.0,0,1,0,1,0,6.0,1281,1.0,False,852.0
1,0.0,0.0,2.0,40.0,0.0,1,0,1,1,0,5.0,1521,1.0,False,1033.0
1,1.0,0.0,2.0,41.0,0.0,0,1,1,1,1,2.0,257,0.0,False,20012.0
2,1.0,1.0,0.0,16.0,0.0,0,0,0,0,0,1.0,258,0.0,True,0.0
2,1.0,0.0,1.0,36.0,1.0,1,1,0,1,1,1.0,258,0.0,True,6608.0
2,1.0,0.0,2.0,15.0,0.0,1,1,1,1,1,3.0,230,1.0,False,8145.0
2,1.0,1.0,2.0,39.0,0.0,0,0,0,0,0,3.0,230,1.0,True,0.0
1,2.0,1.0,2.0,21.0,0.0,0,0,0,0,0,5.0,1522,1.0,True,0.0
1,0.0,0.0,1.0,24.0,0.0,0,0,1,0,1,5.0,1645,0.0,True,695.0
1,2.0,0.0,2.0,28.0,0.0,1,1,1,0,0,5.0,1646,0.0,False,1869.0
1,0.0,0.0,2.0,47.0,0.0,0,1,0,1,0,6.0,1283,1.0,False,2344.0
4,0.0,0.0,2.0,55.0,0.0,0,1,1,0,0,6.0,1287,0.0,False,1779.0
4,0.0,1.0,2.0,29.0,0.0,0,0,0,0,0,6.0,1287,0.0,True,0.0
4,0.0,0.0,0.0,22.0,0.0,1,0,1,0,1,4.0,516,0.0,True,719.0
4,0.0,1.0,2.0,26.0,0.0,0,0,0,0,0,6.0,1287,0.0,True,0.0
2,2.0,0.0,2.0,62.0,0.0,1,0,1,1,0,5.0,1523,1.0,False,1349.0
2,2.0,0.0,2.0,53.0,0.0,1,0,1,1,1,4.0,524,1.0,False,2098.0
1,0.0,0.0,0.0,29.0,0.0,1,0,0,0,1,6.0,1284,1.0,False,810.0
1,0.0,0.0,2.0,21.0,0.0,1,0,1,1,0,6.0,1288,0.0,False,888.0
1,0.0,1.0,1.0,18.0,0.0,0,0,0,0,0,6.0,1285,1.0,True,0.0
1,2.0,1.0,2.0,34.0,0.0,0,0,0,0,0,4.0,525,1.0,True,0.0
1,0.0,0.0,2.0,19.0,0.0,1,1,0,1,0,5.0,1648,0.0,False,697.0
1,0.0,0.0,2.0,14.0,0.0,0,1,0,1,1,6.0,1290,0.0,False,1725.0
1,0.0,0.0,2.0,21.0,0.0,1,0,0,0,1,6.0,1288,1.0,False,706.0
1,2.0,0.0,2.0,55.0,0.0,1,0,1,0,1,3.0,232,1.0,True,1265.0
1,1.0,0.0,0.0,18.0,0.0,0,1,0,1,1,2.0,258,0.0,True,4006.0
2,1.0,1.0,0.0,33.0,0.0,0,0,0,0,0,1.0,260,0.0,True,0.0
2,1.0,0.0,2.0,35.0,0.0,0,1,1,1,1,1.0,260,0.0,False,4043.0
1,0.0,1.0,2.0,31.0,0.0,0,0,0,0,0,2.0,297,1.0,True,0.0
2,1.0,0.0,2.0,27.0,0.0,0,1,1,1,1,2.0,259,0.0,False,5983.0
2,1.0,0.0,2.0,29.0,0.0,0,1,1,1,1,2.0,259,0.0,False,2000.0
1,0.0,1.0,1.0,13.0,0.0,0,0,0,0,0,6.0,1289,1.0,True,0.0
2,0.0,0.0,2.0,24.0,0.0,1,1,0,1,1,5.0,1652,0.0,False,722.0
2,0.0,0.0,2.0,22.0,0.0,1,0,1,1,1,6.0,1293,0.0,False,814.0
2,1.0,1.0,2.0,32.0,0.0,0,0,0,0,0,1.0,261,0.0,False,0.0
2,1.0,1.0,2.0,18.0,0.0,0,0,0,0,0,1.0,261,0.0,True,0.0
1,1.0,1.0,2.0,53.0,0.0,0,0,0,0,0,5.0,293,0.0,True,0.0
4,2.0,0.0,2.0,4.0,0.0,0,0,0,0,0,5.0,1653,0.0,True,0.0
4,2.0,1.0,2.0,24.0,0.0,0,0,0,0,0,5.0,1653,0.0,True,0.0
4,2.0,0.0,2.0,23.0,0.0,1,0,1,0,0,5.0,1653,0.0,True,1271.0
4,2.0,0.0,2.0,1.0,0.0,0,0,0,0,0,5.0,1653,0.0,True,0.0
1,0.0,0.0,2.0,18.0,0.0,1,0,1,0,0,5.0,1654,0.0,True,2279.0
1,2.0,0.0,2.0,21.0,0.0,1,1,1,0,0,5.0,1655,0.0,False,1338.0
1,2.0,0.0,2.0,40.0,0.0,1,0,1,0,1,3.0,248,0.0,False,3831.0
1,1.0,1.0,2.0,49.0,0.0,0,0,0,0,0,1.0,313,1.0,True,0.0
1,0.0,1.0,1.0,25.0,0.0,0,0,0,0,0,6.0,1290,1.0,False,0.0
1,0.0,1.0,0.0,21.0,0.0,0,0,0,0,0,6.0,1294,0.0,True,0.0
2,1.0,1.0,2.0,40.0,0.0,0,0,0,0,0,0.0,96,1.0,True,0.0
2,1.0,1.0,0.0,47.0,1.0,0,0,0,0,0,0.0,96,1.0,True,0.0
1,0.0,0.0,1.0,25.0,0.0,1,0,0,1,0,6.0,1295,0.0,False,541.0
1,1.0,1.0,2.0,36.0,0.0,0,0,0,0,0,5.0,245,0.0,True,0.0
1,0.0,0.0,2.0,39.0,0.0,1,1,1,1,1,5.0,1657,0.0,False,1442.0
1,1.0,1.0,0.0,26.0,0.0,0,0,0,0,0,1.0,262,0.0,True,0.0
2,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,6.0,1292,1.0,True,0.0
2,0.0,1.0,2.0,14.0,0.0,0,0,0,0,0,6.0,1292,1.0,True,0.0
1,2.0,0.0,2.0,7.0,0.0,0,0,0,0,0,5.0,1659,0.0,True,0.0
1,2.0,1.0,0.0,50.0,0.0,0,0,0,0,0,5.0,1527,1.0,True,0.0
3,0.0,0.0,0.0,22.0,0.0,0,1,0,1,1,5.0,1528,1.0,False,687.0
3,0.0,1.0,1.0,17.0,0.0,0,0,0,0,0,6.0,1293,1.0,True,0.0
3,0.0,0.0,2.0,35.0,0.0,1,0,0,0,1,5.0,1528,1.0,False,716.0
1,0.0,0.0,2.0,22.0,0.0,0,1,0,0,1,5.0,1529,1.0,False,1516.0
2,0.0,0.0,2.0,26.0,0.0,0,0,1,1,0,6.0,1296,0.0,False,887.0
2,0.0,0.0,1.0,24.0,0.0,0,0,1,1,0,4.0,517,0.0,True,1584.0
1,1.0,0.0,2.0,59.0,0.0,0,1,0,1,0,2.0,300,1.0,True,2691.0
3,2.0,1.0,2.0,24.0,0.0,0,0,0,0,0,5.0,1531,1.0,True,0.0
3,2.0,0.0,2.0,17.0,0.0,0,0,0,0,0,4.0,530,1.0,False,0.0
3,2.0,1.0,2.0,28.0,0.0,0,0,0,0,0,5.0,1531,1.0,True,0.0
1,0.0,1.0,2.0,38.0,0.0,0,0,0,0,0,6.0,1294,1.0,True,0.0
3,1.0,0.0,2.0,2.0,0.0,0,0,0,0,0,1.0,315,1.0,True,0.0
3,1.0,0.0,2.0,36.0,0.0,0,1,0,1,1,1.0,315,1.0,False,7978.0
3,1.0,1.0,0.0,32.0,0.0,0,0,0,0,0,1.0,315,1.0,True,0.0
1,0.0,0.0,2.0,15.0,0.0,0,1,0,1,1,4.0,531,1.0,False,986.0
1,0.0,0.0,2.0,54.0,0.0,0,0,1,1,1,5.0,1532,1.0,False,1299.0
1,2.0,1.0,2.0,18.0,0.0,0,0,0,0,0,5.0,1660,0.0,True,0.0
1,0.0,0.0,2.0,22.0,0.0,1,1,0,0,1,5.0,1661,0.0,False,748.0
1,0.0,1.0,2.0,23.0,0.0,0,0,0,0,0,6.0,1298,0.0,False,0.0
2,1.0,0.0,2.0,14.0,0.0,0,1,1,1,1,3.0,249,0.0,True,6392.0
2,1.0,1.0,2.0,26.0,0.0,0,0,0,0,0,3.0,249,0.0,True,0.0
1,0.0,0.0,2.0,73.0,0.0,1,0,1,1,1,5.0,1533,1.0,False,829.0
1,1.0,0.0,2.0,29.0,0.0,0,0,0,0,0,1.0,263,0.0,True,0.0
1,2.0,1.0,2.0,29.0,0.0,0,0,0,0,0,5.0,1534,1.0,True,0.0
2,0.0,0.0,2.0,12.0,0.0,0,0,0,0,0,6.0,1297,1.0,False,0.0
2,0.0,0.0,0.0,27.0,0.0,1,1,1,0,1,5.0,1535,1.0,False,601.0
1,0.0,0.0,2.0,31.0,0.0,1,0,1,1,0,6.0,1298,1.0,False,839.0
1,0.0,1.0,1.0,26.0,0.0,0,0,0,0,0,6.0,1299,1.0,False,0.0
1,1.0,1.0,0.0,35.0,0.0,0,0,0,0,0,3.0,250,0.0,True,0.0
2,1.0,1.0,2.0,25.0,0.0,0,0,0,0,0,0.0,85,0.0,True,0.0
2,1.0,1.0,2.0,40.0,0.0,0,0,0,0,0,0.0,85,0.0,True,0.0
2,2.0,1.0,2.0,18.0,0.0,0,0,0,0,0,4.0,532,1.0,False,0.0
2,2.0,0.0,2.0,52.0,0.0,1,1,1,0,0,4.0,532,1.0,False,1298.0
1,2.0,1.0,2.0,35.0,0.0,0,0,0,0,0,5.0,1536,1.0,True,0.0
2,0.0,0.0,2.0,51.0,0.0,1,1,0,1,1,5.0,1537,1.0,False,1543.0
2,0.0,0.0,2.0,35.0,0.0,0,0,1,0,1,5.0,1537,1.0,False,953.0
1,0.0,0.0,2.0,14.0,0.0,0,1,1,1,0,5.0,1538,1.0,False,902.0
2,1.0,1.0,0.0,29.0,0.0,0,0,0,0,0,2.0,301,1.0,True,0.0
2,1.0,1.0,0.0,26.0,0.0,0,0,0,0,0,2.0,301,1.0,True,0.0
1,0.0,1.0,0.0,21.0,0.0,0,0,0,0,0,6.0,1299,0.0,False,0.0
4,1.0,0.0,0.0,45.0,0.0,1,1,0,1,1,0.0,97,1.0,True,18266.0
4,1.0,0.0,2.0,29.0,0.0,0,1,0,1,1,0.0,97,1.0,True,1817.0
4,1.0,0.0,2.0,39.0,1.0,1,1,1,1,1,0.0,97,1.0,True,1972.0
4,1.0,1.0,0.0,37.0,0.0,0,0,0,0,0,0.0,97,1.0,True,0.0
1,0.0,1.0,1.0,22.0,0.0,0,0,0,0,0,6.0,1300,0.0,True,0.0
1,0.0,0.0,2.0,22.0,0.0,1,1,0,1,0,6.0,1301,0.0,False,809.0
3,0.0,0.0,1.0,30.0,0.0,0,1,1,1,0,6.0,1300,1.0,False,452.0
3,0.0,1.0,2.0,1.0,0.0,0,0,0,0,0,6.0,1300,1.0,True,0.0
3,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,6.0,1300,1.0,True,0.0
2,0.0,0.0,2.0,9.0,0.0,0,0,0,0,0,6.0,1302,1.0,False,0.0
2,0.0,0.0,1.0,18.0,0.0,0,0,0,1,1,6.0,1302,1.0,False,336.0
1,2.0,0.0,2.0,29.0,0.0,1,1,1,0,0,5.0,1663,0.0,False,1751.0
1,2.0,0.0,0.0,52.0,0.0,0,0,1,1,1,5.0,1540,1.0,False,2258.0
1,0.0,0.0,2.0,27.0,0.0,0,0,1,1,0,4.0,533,1.0,False,905.0
2,1.0,0.0,2.0,54.0,0.0,0,1,0,1,1,2.0,262,0.0,False,2447.0
2,1.0,0.0,2.0,28.0,0.0,1,1,0,1,1,2.0,262,0.0,True,9714.0
2,1.0,1.0,2.0,65.0,0.0,0,0,0,0,0,1.0,267,0.0,True,0.0
2,1.0,1.0,0.0,26.0,0.0,0,0,0,0,0,1.0,267,0.0,True,0.0
1,0.0,0.0,2.0,29.0,0.0,1,1,0,1,1,5.0,1664,0.0,False,1994.0
1,0.0,0.0,2.0,20.0,0.0,0,1,0,0,1,6.0,1302,0.0,False,1817.0
2,2.0,0.0,2.0,39.0,0.0,1,1,1,1,1,5.0,1541,1.0,False,2618.0
2,2.0,1.0,2.0,37.0,0.0,0,0,0,0,0,5.0,1541,1.0,True,0.0
1,0.0,0.0,2.0,20.0,0.0,0,1,0,1,0,5.0,1543,1.0,False,36.0
3,2.0,1.0,2.0,40.0,0.0,0,0,0,0,0,4.0,534,1.0,True,0.0
3,2.0,0.0,2.0,0.0,0.0,0,0,0,0,0,4.0,534,1.0,True,0.0
3,2.0,1.0,2.0,33.0,0.0,0,0,0,0,0,4.0,534,1.0,False,0.0
1,2.0,1.0,2.0,23.0,0.0,0,0,0,0,0,5.0,1544,1.0,True,0.0
1,0.0,0.0,0.0,32.0,0.0,1,0,0,1,1,5.0,1666,0.0,False,673.0
1,0.0,0.0,2.0,20.0,0.0,0,1,0,1,1,5.0,1545,1.0,False,776.0
1,1.0,1.0,0.0,60.0,0.0,0,0,0,0,0,3.0,234,1.0,True,0.0
1,0.0,0.0,2.0,53.0,0.0,0,0,1,0,0,5.0,1546,1.0,True,716.0
2,1.0,1.0,2.0,26.0,0.0,0,0,0,0,0,3.0,236,1.0,True,0.0
2,1.0,0.0,0.0,35.0,0.0,0,1,0,1,1,3.0,236,1.0,False,8853.0
1,0.0,0.0,0.0,19.0,0.0,1,0,0,0,1,5.0,1547,1.0,False,639.0
2,1.0,0.0,0.0,43.0,0.0,1,1,0,1,1,2.0,263,0.0,False,4826.0
2,1.0,0.0,0.0,29.0,0.0,1,0,0,1,1,2.0,263,0.0,False,8093.0
1,0.0,0.0,2.0,20.0,0.0,1,1,0,0,0,6.0,1304,0.0,False,843.0
1,0.0,0.0,2.0,19.0,0.0,0,0,1,1,0,5.0,1667,0.0,False,2065.0
1,0.0,0.0,1.0,21.0,0.0,1,0,0,0,1,5.0,1548,1.0,True,615.0
1,1.0,0.0,0.0,39.0,0.0,1,1,1,1,1,3.0,251,0.0,True,16693.0
2,0.0,1.0,2.0,12.0,0.0,0,0,0,0,0,6.0,1305,0.0,False,0.0
2,0.0,0.0,0.0,20.0,0.0,1,0,0,0,0,5.0,1668,0.0,True,1842.0
1,0.0,0.0,2.0,18.0,0.0,1,1,1,0,0,5.0,1669,0.0,False,736.0
1,1.0,0.0,2.0,31.0,0.0,0,1,0,1,1,2.0,264,0.0,False,9594.0
1,0.0,0.0,1.0,35.0,0.0,1,1,0,0,1,5.0,1549,1.0,False,663.0
1,0.0,1.0,1.0,44.0,0.0,0,0,0,0,0,6.0,1306,0.0,True,0.0
1,1.0,0.0,2.0,62.0,0.0,1,1,0,1,0,1.0,268,0.0,True,3945.0
2,2.0,0.0,2.0,23.0,0.0,1,0,1,0,1,4.0,521,0.0,False,2348.0
2,2.0,0.0,2.0,23.0,1.0,1,0,0,1,0,5.0,1670,0.0,False,1680.0
1,0.0,0.0,2.0,19.0,0.0,0,0,1,0,1,5.0,1671,0.0,True,1797.0
1,0.0,0.0,2.0,29.0,0.0,1,1,0,0,1,5.0,1672,0.0,False,804.0
3,1.0,0.0,2.0,31.0,0.0,0,1,1,1,1,3.0,238,1.0,True,7267.0
3,1.0,1.0,0.0,33.0,1.0,0,0,0,0,0,3.0,238,1.0,True,0.0
3,1.0,0.0,2.0,41.0,0.0,0,1,0,1,1,3.0,238,1.0,False,4166.0
1,1.0,0.0,2.0,60.0,0.0,1,1,0,0,1,2.0,265,0.0,True,9116.0
1,1.0,1.0,2.0,41.0,0.0,0,0,0,0,0,1.0,317,1.0,True,0.0
4,1.0,0.0,2.0,69.0,1.0,0,1,0,1,1,1.0,269,0.0,False,9492.0
4,1.0,0.0,0.0,44.0,0.0,1,1,0,1,1,1.0,269,0.0,True,2954.0
4,1.0,1.0,0.0,18.0,0.0,0,0,0,0,0,1.0,269,0.0,True,0.0
4,1.0,0.0,0.0,26.0,0.0,0,1,0,1,1,1.0,269,0.0,True,11987.0
1,0.0,0.0,2.0,30.0,0.0,1,0,1,1,0,5.0,1674,0.0,False,2887.0
1,2.0,0.0,2.0,34.0,0.0,1,0,1,1,0,5.0,1675,0.0,False,695.0
1,0.0,0.0,1.0,18.0,0.0,0,0,1,1,1,5.0,1677,0.0,False,669.0
1,0.0,1.0,0.0,49.0,0.0,0,0,0,0,0,6.0,1306,1.0,True,0.0
1,0.0,0.0,1.0,71.0,0.0,1,1,0,1,1,5.0,1678,0.0,False,703.0
1,0.0,0.0,1.0,19.0,0.0,1,1,0,0,1,5.0,1552,1.0,False,756.0
1,0.0,0.0,1.0,23.0,0.0,1,1,0,1,1,5.0,1553,1.0,False,689.0
2,1.0,1.0,2.0,31.0,0.0,0,0,0,0,0,1.0,318,1.0,True,0.0
2,1.0,1.0,2.0,40.0,0.0,0,0,0,0,0,1.0,318,1.0,True,0.0
1,2.0,0.0,0.0,28.0,0.0,1,0,0,1,1,3.0,252,0.0,False,1187.0
3,1.0,1.0,2.0,17.0,0.0,0,0,0,0,0,1.0,319,1.0,True,0.0
3,1.0,0.0,2.0,24.0,0.0,0,1,0,1,1,1.0,319,1.0,False,5880.0
3,1.0,1.0,0.0,54.0,0.0,0,0,0,0,0,1.0,319,1.0,True,0.0
1,0.0,1.0,2.0,21.0,0.0,0,0,0,0,0,6.0,1310,0.0,False,0.0
3,0.0,1.0,0.0,2.0,0.0,0,0,0,0,0,5.0,1555,1.0,False,0.0
3,0.0,0.0,0.0,20.0,0.0,1,1,0,1,1,5.0,1555,1.0,True,1162.0
3,0.0,0.0,0.0,20.0,0.0,1,1,0,1,1,5.0,1555,1.0,False,716.0
1,1.0,0.0,0.0,36.0,0.0,0,1,0,0,1,3.0,253,0.0,True,5938.0
1,0.0,1.0,2.0,25.0,0.0,0,0,0,0,0,6.0,1311,0.0,True,0.0
3,1.0,0.0,0.0,58.0,0.0,0,1,0,1,0,2.0,302,1.0,False,5707.0
3,1.0,0.0,2.0,37.0,0.0,1,1,0,1,1,2.0,302,1.0,True,1398.0
3,1.0,0.0,2.0,26.0,0.0,0,1,0,1,1,2.0,302,1.0,False,7373.0
1,0.0,1.0,2.0,45.0,0.0,0,0,0,0,0,6.0,1312,0.0,False,0.0
1,0.0,0.0,2.0,44.0,0.0,0,1,0,0,0,5.0,1681,0.0,False,903.0
1,2.0,1.0,2.0,24.0,0.0,0,0,0,0,0,5.0,1682,0.0,True,0.0
5,0.0,1.0,0.0,13.0,0.0,0,0,0,0,0,5.0,1683,0.0,True,0.0
5,0.0,0.0,2.0,4.0,0.0,0,0,0,0,0,6.0,1313,0.0,True,0.0
5,0.0,0.0,2.0,24.0,0.0,1,1,1,0,1,5.0,1683,0.0,False,2290.0
5,0.0,0.0,0.0,27.0,0.0,1,1,0,0,1,5.0,1683,0.0,False,804.0
5,0.0,0.0,2.0,39.0,0.0,1,1,0,1,0,4.0,522,0.0,False,1670.0
3,0.0,1.0,2.0,23.0,0.0,0,0,0,0,0,6.0,1308,1.0,False,0.0
3,0.0,0.0,0.0,4.0,0.0,0,0,0,0,0,6.0,1308,1.0,False,0.0
3,0.0,1.0,2.0,0.0,0.0,0,0,0,0,0,6.0,1308,1.0,False,0.0
1,2.0,1.0,2.0,22.0,0.0,0,0,0,0,0,5.0,1557,1.0,True,0.0
1,2.0,0.0,2.0,27.0,0.0,1,0,0,1,1,3.0,254,0.0,False,1718.0
1,1.0,1.0,2.0,22.0,0.0,0,0,0,0,0,2.0,267,0.0,True,0.0
2,1.0,1.0,0.0,26.0,0.0,0,0,0,0,0,2.0,268,0.0,True,0.0
2,1.0,0.0,2.0,60.0,0.0,0,1,0,1,1,2.0,268,0.0,False,10800.0
1,0.0,0.0,2.0,18.0,0.0,0,1,0,1,1,6.0,1314,0.0,False,908.0
1,0.0,1.0,0.0,20.0,0.0,0,0,0,0,0,6.0,1315,0.0,False,0.0
1,0.0,0.0,2.0,25.0,0.0,1,1,0,0,0,4.0,523,0.0,True,791.0
1,0.0,1.0,1.0,24.0,0.0,0,0,0,0,0,6.0,1309,1.0,True,0.0
1,0.0,1.0,2.0,38.0,0.0,0,0,0,0,0,6.0,1310,1.0,True,0.0
1,0.0,0.0,2.0,18.0,0.0,0,1,1,0,1,5.0,1558,1.0,True,734.0
4,1.0,1.0,0.0,45.0,0.0,0,0,0,0,0,1.0,270,0.0,True,0.0
4,1.0,0.0,2.0,13.0,0.0,0,1,0,1,1,1.0,270,0.0,False,9063.0
4,1.0,0.0,2.0,28.0,0.0,0,1,1,0,1,1.0,270,0.0,True,3524.0
4,1.0,0.0,2.0,5.0,0.0,0,0,0,0,0,1.0,270,0.0,True,0.0
4,0.0,0.0,2.0,20.0,0.0,0,1,0,1,1,6.0,1317,0.0,False,3762.0
4,0.0,1.0,2.0,2.0,0.0,0,0,0,0,0,6.0,1317,0.0,True,0.0
4,0.0,0.0,2.0,42.0,0.0,1,1,1,1,1,6.0,1317,0.0,False,906.0
4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,6.0,1317,0.0,True,0.0
1,0.0,0.0,2.0,18.0,0.0,0,1,0,1,1,6.0,1318,0.0,False,809.0
1,0.0,1.0,1.0,26.0,0.0,0,0,0,0,0,6.0,1319,0.0,False,0.0
3,2.0,1.0,0.0,3.0,0.0,0,0,0,0,0,4.0,539,1.0,True,0.0
3,2.0,1.0,1.0,49.0,0.0,0,0,0,0,0,4.0,539,1.0,True,0.0
3,2.0,0.0,2.0,19.0,0.0,1,0,1,1,1,4.0,539,1.0,False,1287.0
1,0.0,1.0,2.0,19.0,0.0,0,0,0,0,0,6.0,1312,1.0,False,0.0
1,0.0,1.0,2.0,15.0,0.0,0,0,0,0,0,6.0,1320,0.0,False,0.0
1,0.0,0.0,1.0,53.0,0.0,1,1,1,1,1,6.0,1321,0.0,False,521.0
6,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,6.0,1313,1.0,True,0.0
6,0.0,0.0,0.0,39.0,0.0,1,0,1,1,0,5.0,1560,1.0,False,2154.0
6,0.0,0.0,2.0,45.0,0.0,0,0,1,1,0,6.0,1313,1.0,False,4688.0
6,0.0,1.0,2.0,10.0,0.0,0,0,0,0,0,6.0,1313,1.0,True,0.0
6,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,6.0,1313,1.0,True,0.0
6,0.0,0.0,2.0,9.0,0.0,0,0,0,0,0,6.0,1313,1.0,True,0.0
1,2.0,0.0,2.0,40.0,0.0,1,0,1,0,0,5.0,1686,0.0,False,1309.0
1,0.0,0.0,1.0,26.0,0.0,0,0,0,1,1,5.0,1687,0.0,False,630.0
1,0.0,0.0,2.0,18.0,0.0,1,1,1,0,0,5.0,1688,0.0,False,1235.0
1,1.0,0.0,2.0,47.0,0.0,0,1,0,1,1,4.0,524,0.0,False,2293.0
1,0.0,0.0,2.0,31.0,0.0,0,1,0,0,1,6.0,1314,1.0,False,1818.0
1,2.0,0.0,2.0,29.0,0.0,1,1,1,1,0,4.0,525,0.0,False,1048.0
1,0.0,1.0,1.0,23.0,0.0,0,0,0,0,0,6.0,1315,1.0,True,0.0
8,0.0,0.0,0.0,32.0,0.0,1,1,0,1,1,5.0,1561,1.0,False,749.0
8,0.0,0.0,2.0,32.0,0.0,1,1,1,1,1,5.0,1561,1.0,False,1384.0
8,0.0,0.0,2.0,21.0,0.0,1,0,0,0,1,5.0,1561,1.0,False,646.0
8,0.0,0.0,2.0,29.0,0.0,1,0,1,1,1,5.0,1561,1.0,False,864.0
8,0.0,0.0,2.0,22.0,0.0,1,0,0,0,0,6.0,1316,1.0,False,753.0
8,0.0,0.0,2.0,18.0,0.0,0,1,1,0,0,6.0,1316,1.0,True,860.0
8,0.0,1.0,1.0,28.0,0.0,0,0,0,0,0,6.0,1316,1.0,True,0.0
8,0.0,1.0,2.0,38.0,0.0,0,0,0,0,0,6.0,1316,1.0,True,0.0
1,0.0,0.0,2.0,46.0,0.0,0,0,1,1,0,5.0,1690,0.0,False,748.0
1,1.0,0.0,2.0,44.0,0.0,0,1,0,1,1,2.0,304,1.0,True,4296.0
1,1.0,1.0,2.0,38.0,0.0,0,0,0,0,0,2.0,305,1.0,True,0.0
1,1.0,0.0,0.0,28.0,0.0,1,1,0,1,1,0.0,98,1.0,False,11465.0
1,0.0,0.0,2.0,31.0,0.0,1,0,1,1,1,6.0,1317,1.0,False,643.0
1,0.0,1.0,2.0,18.0,0.0,0,0,0,0,0,6.0,1318,1.0,True,0.0
1,0.0,0.0,1.0,18.0,0.0,0,1,1,0,1,5.0,1564,1.0,False,756.0
4,0.0,0.0,0.0,4.0,0.0,0,0,0,0,0,6.0,1319,1.0,True,0.0
4,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,6.0,1319,1.0,True,0.0
4,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,6.0,1319,1.0,False,0.0
4,0.0,1.0,1.0,23.0,0.0,0,0,0,0,0,6.0,1319,1.0,False,0.0
1,1.0,0.0,2.0,35.0,0.0,0,1,0,0,1,2.0,271,0.0,False,3225.0
1,1.0,1.0,0.0,43.0,0.0,0,0,0,0,0,1.0,320,1.0,True,0.0
1,0.0,0.0,1.0,18.0,0.0,0,0,1,1,1,6.0,1320,1.0,False,774.0
1,0.0,0.0,2.0,18.0,0.0,1,1,1,1,0,5.0,1566,1.0,False,1444.0
1,0.0,0.0,2.0,18.0,0.0,0,0,1,1,0,5.0,1567,1.0,True,692.0
1,0.0,0.0,0.0,49.0,0.0,1,0,0,1,0,5.0,1693,0.0,False,716.0
1,0.0,0.0,2.0,19.0,0.0,0,0,0,0,0,6.0,1329,0.0,False,0.0
1,0.0,1.0,1.0,22.0,0.0,0,0,0,0,0,6.0,1330,0.0,True,0.0
6,1.0,0.0,2.0,4.0,0.0,0,0,0,0,0,2.0,306,1.0,True,0.0
6,1.0,0.0,2.0,0.0,0.0,0,0,0,0,0,2.0,306,1.0,True,0.0
6,1.0,1.0,2.0,29.0,0.0,0,0,0,0,0,2.0,306,1.0,True,0.0
6,1.0,0.0,2.0,39.0,0.0,1,1,0,1,1,2.0,306,1.0,True,4560.0
6,1.0,0.0,0.0,36.0,0.0,0,1,1,0,1,2.0,306,1.0,False,16338.0
6,1.0,1.0,2.0,53.0,0.0,0,0,0,0,0,2.0,306,1.0,True,0.0
2,1.0,0.0,0.0,23.0,0.0,0,1,0,1,0,2.0,307,1.0,False,401.0
2,1.0,1.0,2.0,24.0,0.0,0,0,0,0,0,2.0,307,1.0,True,0.0
2,1.0,0.0,2.0,25.0,0.0,0,1,1,1,1,4.0,541,1.0,False,3453.0
2,1.0,0.0,2.0,30.0,0.0,1,1,1,1,1,4.0,541,1.0,False,3575.0
1,0.0,1.0,2.0,20.0,0.0,1,0,1,0,0,6.0,1331,0.0,False,627.0
1,2.0,1.0,2.0,40.0,0.0,0,0,0,0,0,5.0,1695,0.0,True,0.0
1,0.0,1.0,1.0,18.0,0.0,0,0,0,0,0,6.0,1322,1.0,True,0.0
1,0.0,0.0,2.0,57.0,0.0,1,1,1,0,0,6.0,1332,0.0,True,888.0
1,2.0,0.0,2.0,47.0,0.0,1,0,1,1,0,3.0,241,1.0,False,1782.0
1,0.0,1.0,0.0,26.0,0.0,0,0,0,0,0,6.0,1323,1.0,True,0.0
1,0.0,0.0,1.0,29.0,0.0,1,0,1,1,0,5.0,1569,1.0,False,559.0
1,0.0,0.0,2.0,32.0,0.0,0,1,1,0,1,6.0,1333,0.0,False,884.0
1,1.0,1.0,2.0,30.0,0.0,0,0,0,0,0,3.0,242,1.0,True,0.0
1,0.0,0.0,2.0,18.0,0.0,1,0,1,0,1,6.0,1334,0.0,True,704.0
1,0.0,0.0,2.0,49.0,0.0,0,1,1,0,1,5.0,1570,1.0,False,800.0
1,1.0,1.0,2.0,33.0,0.0,0,0,0,0,0,1.0,272,0.0,True,0.0
