PassengerId,n_missing,colonne_mancanti
1521_01,0,NESSUNA
1523_02,0,NESSUNA
1524_01,0,NESSUNA
1525_01,0,NESSUNA
1527_01,0,NESSUNA
1527_02,0,NESSUNA
1528_01,0,NESSUNA
1529_01,0,NESSUNA
1529_02,0,NESSUNA
1531_01,0,NESSUNA
1532_01,0,NESSUNA
1533_01,0,NESSUNA
1536_01,0,NESSUNA
1540_01,0,NESSUNA
1540_02,0,NESSUNA
1540_03,0,NESSUNA
1541_01,0,NESSUNA
1542_01,0,NESSUNA
1543_01,0,NESSUNA
1544_01,0,NESSUNA
1547_01,0,NESSUNA
1548_02,0,NESSUNA
1550_01,0,NESSUNA
1551_01,0,NESSUNA
1552_01,0,NESSUNA
1555_01,0,NESSUNA
1558_01,0,NESSUNA
1560_01,0,NESSUNA
1561_01,0,NESSUNA
1562_01,0,NESSUNA
1564_01,0,NESSUNA
1565_01,0,NESSUNA
1567_01,0,NESSUNA
1569_01,0,NESSUNA
1572_02,0,NESSUNA
1573_01,0,NESSUNA
1576_01,0,NESSUNA
1578_01,0,NESSUNA
1579_01,0,NESSUNA
1580_01,0,NESSUNA
1580_02,0,NESSUNA
1581_01,0,NESSUNA
1584_01,0,NESSUNA
1585_01,0,NESSUNA
1588_01,0,NESSUNA
1588_02,0,NESSUNA
1590_01,0,NESSUNA
1590_02,0,NESSUNA
1592_01,0,NESSUNA
1592_02,0,NESSUNA
1593_01,0,NESSUNA
1596_01,0,NESSUNA
1599_02,0,NESSUNA
1601_01,0,NESSUNA
1602_01,0,NESSUNA
1603_01,0,NESSUNA
1603_02,0,NESSUNA
1603_03,0,NESSUNA
1604_01,0,NESSUNA
1606_01,0,NESSUNA
1608_01,0,NESSUNA
1611_01,0,NESSUNA
1612_01,0,NESSUNA
1612_02,0,NESSUNA
1614_01,0,NESSUNA
1615_01,0,NESSUNA
1615_03,0,NESSUNA
1617_01,0,NESSUNA
1619_01,0,NESSUNA
1621_01,0,NESSUNA
1621_02,0,NESSUNA
1622_01,0,NESSUNA
1624_02,0,NESSUNA
1625_01,0,NESSUNA
1625_02,0,NESSUNA
1628_01,0,NESSUNA
1630_01,0,NESSUNA
1630_02,0,NESSUNA
1630_03,0,NESSUNA
1631_01,0,NESSUNA
1633_02,0,NESSUNA
1634_01,0,NESSUNA
1636_01,0,NESSUNA
1637_01,0,NESSUNA
1638_01,0,NESSUNA
1640_01,0,NESSUNA
1644_01,0,NESSUNA
1646_01,0,NESSUNA
1647_01,0,NESSUNA
1649_01,0,NESSUNA
1650_01,0,NESSUNA
1651_02,0,NESSUNA
1651_03,0,NESSUNA
1655_02,0,NESSUNA
1657_01,0,NESSUNA
1659_01,0,NESSUNA
1661_01,0,NESSUNA
1661_02,0,NESSUNA
1661_03,0,NESSUNA
1662_01,0,NESSUNA
1663_01,0,NESSUNA
1668_01,0,NESSUNA
1669_01,0,NESSUNA
1669_02,0,NESSUNA
1669_03,0,NESSUNA
1670_01,0,NESSUNA
1670_02,0,NESSUNA
1672_01,0,NESSUNA
1673_01,0,NESSUNA
1676_01,0,NESSUNA
1681_01,0,NESSUNA
1682_01,0,NESSUNA
1685_02,0,NESSUNA
1685_03,0,NESSUNA
1687_01,0,NESSUNA
1688_01,0,NESSUNA
1690_01,0,NESSUNA
1691_01,0,NESSUNA
1695_01,0,NESSUNA
1696_01,0,NESSUNA
1699_01,0,NESSUNA
1700_01,0,NESSUNA
1700_02,0,NESSUNA
1704_01,0,NESSUNA
1704_02,0,NESSUNA
1705_01,0,NESSUNA
1708_01,0,NESSUNA
1709_01,0,NESSUNA
1709_02,0,NESSUNA
1709_04,0,NESSUNA
1709_05,0,NESSUNA
1709_06,0,NESSUNA
1709_07,0,NESSUNA
1710_01,0,NESSUNA
1712_02,0,NESSUNA
1713_01,0,NESSUNA
1714_01,0,NESSUNA
1715_01,0,NESSUNA
1717_01,0,NESSUNA
1717_02,0,NESSUNA
1721_01,0,NESSUNA
1724_01,0,NESSUNA
1725_01,0,NESSUNA
1727_02,0,NESSUNA
1728_01,0,NESSUNA
1729_01,0,NESSUNA
1730_01,0,NESSUNA
1731_01,0,NESSUNA
1731_02,0,NESSUNA
1733_01,0,NESSUNA
1734_01,0,NESSUNA
1736_01,0,NESSUNA
1738_02,0,NESSUNA
1739_01,0,NESSUNA
1740_01,0,NESSUNA
1742_01,0,NESSUNA
1746_01,0,NESSUNA
1747_01,0,NESSUNA
1748_01,0,NESSUNA
1748_02,0,NESSUNA
1748_03,0,NESSUNA
1749_01,0,NESSUNA
1752_01,0,NESSUNA
1753_01,0,NESSUNA
1755_01,0,NESSUNA
1757_01,0,NESSUNA
1758_01,0,NESSUNA
1760_01,0,NESSUNA
1761_01,0,NESSUNA
1762_01,0,NESSUNA
1763_01,0,NESSUNA
1764_01,0,NESSUNA
1764_02,0,NESSUNA
1766_01,0,NESSUNA
1767_01,0,NESSUNA
1767_02,0,NESSUNA
1767_03,0,NESSUNA
1767_04,0,NESSUNA
1769_01,0,NESSUNA
1770_01,0,NESSUNA
1772_01,0,NESSUNA
1774_01,0,NESSUNA
1775_01,0,NESSUNA
1776_01,0,NESSUNA
1778_01,0,NESSUNA
1779_01,0,NESSUNA
1781_01,0,NESSUNA
1783_01,0,NESSUNA
1786_01,0,NESSUNA
1792_01,0,NESSUNA
1797_01,0,NESSUNA
1798_01,0,NESSUNA
1800_01,0,NESSUNA
1800_02,0,NESSUNA
1800_03,0,NESSUNA
1800_04,0,NESSUNA
1800_05,0,NESSUNA
1802_01,0,NESSUNA
1803_01,0,NESSUNA
1804_01,0,NESSUNA
1805_01,0,NESSUNA
1806_01,0,NESSUNA
1807_01,0,NESSUNA
1808_01,0,NESSUNA
1810_01,0,NESSUNA
1811_01,0,NESSUNA
1813_01,0,NESSUNA
1816_01,0,NESSUNA
1816_02,0,NESSUNA
1817_01,0,NESSUNA
1818_01,0,NESSUNA
1822_01,0,NESSUNA
1827_01,0,NESSUNA
1829_02,0,NESSUNA
1829_03,0,NESSUNA
1829_04,0,NESSUNA
1829_05,0,NESSUNA
1829_06,0,NESSUNA
1833_01,0,NESSUNA
1836_01,0,NESSUNA
1841_01,0,NESSUNA
1844_01,0,NESSUNA
1844_02,0,NESSUNA
1844_03,0,NESSUNA
1846_01,0,NESSUNA
1849_01,0,NESSUNA
1850_01,0,NESSUNA
1850_02,0,NESSUNA
1853_01,0,NESSUNA
1854_01,0,NESSUNA
1855_01,0,NESSUNA
1855_02,0,NESSUNA
1856_01,0,NESSUNA
1857_01,0,NESSUNA
1860_01,0,NESSUNA
1860_02,0,NESSUNA
1861_01,0,NESSUNA
1861_02,0,NESSUNA
1863_01,0,NESSUNA
1865_02,0,NESSUNA
1865_03,0,NESSUNA
1866_01,0,NESSUNA
1868_01,0,NESSUNA
1872_01,0,NESSUNA
1874_01,0,NESSUNA
1877_01,0,NESSUNA
1878_01,0,NESSUNA
1879_01,0,NESSUNA
1880_01,0,NESSUNA
1881_01,0,NESSUNA
1884_01,0,NESSUNA
1886_01,0,NESSUNA
1887_01,0,NESSUNA
1888_01,0,NESSUNA
1889_01,0,NESSUNA
1889_02,0,NESSUNA
1890_01,0,NESSUNA
1892_01,0,NESSUNA
1892_03,0,NESSUNA
1897_01,0,NESSUNA
1897_02,0,NESSUNA
1899_01,0,NESSUNA
1901_01,0,NESSUNA
1901_02,0,NESSUNA
1902_01,0,NESSUNA
1903_01,0,NESSUNA
1905_01,0,NESSUNA
1906_01,0,NESSUNA
1908_01,0,NESSUNA
1911_01,0,NESSUNA
1916_01,0,NESSUNA
1918_01,0,NESSUNA
1918_02,0,NESSUNA
1918_03,0,NESSUNA
1920_01,0,NESSUNA
1922_01,0,NESSUNA
1923_01,0,NESSUNA
1923_02,0,NESSUNA
1925_01,0,NESSUNA
1927_01,0,NESSUNA
1928_01,0,NESSUNA
1931_01,0,NESSUNA
1935_01,0,NESSUNA
1937_01,0,NESSUNA
1938_01,0,NESSUNA
1939_01,0,NESSUNA
1939_02,0,NESSUNA
1940_01,0,NESSUNA
1941_01,0,NESSUNA
1945_01,0,NESSUNA
1946_01,0,NESSUNA
1947_01,0,NESSUNA
1950_01,0,NESSUNA
1953_01,0,NESSUNA
1957_01,0,NESSUNA
1959_01,0,NESSUNA
1959_03,0,NESSUNA
1960_01,0,NESSUNA
1960_02,0,NESSUNA
1961_01,0,NESSUNA
1962_01,0,NESSUNA
1962_02,0,NESSUNA
1963_01,0,NESSUNA
1968_01,0,NESSUNA
1971_01,0,NESSUNA
1973_01,0,NESSUNA
1974_01,0,NESSUNA
1975_01,0,NESSUNA
1976_03,0,NESSUNA
1976_04,0,NESSUNA
1976_05,0,NESSUNA
1976_06,0,NESSUNA
1976_07,0,NESSUNA
1977_01,0,NESSUNA
1979_01,0,NESSUNA
1980_01,0,NESSUNA
1980_02,0,NESSUNA
1980_03,0,NESSUNA
1981_01,0,NESSUNA
1983_01,0,NESSUNA
1985_01,0,NESSUNA
1988_01,0,NESSUNA
1991_02,0,NESSUNA
1993_01,0,NESSUNA
1994_01,0,NESSUNA
1995_01,0,NESSUNA
1996_01,0,NESSUNA
1999_01,0,NESSUNA
2000_01,0,NESSUNA
2001_01,0,NESSUNA
2006_02,0,NESSUNA
2006_03,0,NESSUNA
2007_01,0,NESSUNA
2009_01,0,NESSUNA
2009_02,0,NESSUNA
2009_03,0,NESSUNA
2012_01,0,NESSUNA
2013_01,0,NESSUNA
2015_01,0,NESSUNA
2019_01,0,NESSUNA
2022_01,0,NESSUNA
2024_02,0,NESSUNA
2026_02,0,NESSUNA
2026_03,0,NESSUNA
2027_01,0,NESSUNA
2028_01,0,NESSUNA
2029_01,0,NESSUNA
2032_01,0,NESSUNA
2034_01,0,NESSUNA
2038_01,0,NESSUNA
2040_01,0,NESSUNA
2040_02,0,NESSUNA
2042_01,0,NESSUNA
2046_01,0,NESSUNA
2052_01,0,NESSUNA
2053_01,0,NESSUNA
2055_04,0,NESSUNA
2055_05,0,NESSUNA
2055_06,0,NESSUNA
2056_01,0,NESSUNA
2056_02,0,NESSUNA
2056_03,0,NESSUNA
2056_04,0,NESSUNA
2059_01,0,NESSUNA
2061_01,0,NESSUNA
2063_01,0,NESSUNA
2065_01,0,NESSUNA
2066_01,0,NESSUNA
2067_01,0,NESSUNA
2067_02,0,NESSUNA
2071_01,0,NESSUNA
2071_02,0,NESSUNA
2073_01,0,NESSUNA
2074_01,0,NESSUNA
2074_02,0,NESSUNA
2075_01,0,NESSUNA
2080_01,0,NESSUNA
2081_01,0,NESSUNA
2082_01,0,NESSUNA
2083_01,0,NESSUNA
2084_01,0,NESSUNA
2085_01,0,NESSUNA
2086_01,0,NESSUNA
2086_02,0,NESSUNA
2087_01,0,NESSUNA
2088_01,0,NESSUNA
2088_02,0,NESSUNA
2090_01,0,NESSUNA
2092_01,0,NESSUNA
2092_02,0,NESSUNA
2092_05,0,NESSUNA
2094_01,0,NESSUNA
2095_01,0,NESSUNA
2096_01,0,NESSUNA
2097_01,0,NESSUNA
2100_01,0,NESSUNA
2102_01,0,NESSUNA
2104_01,0,NESSUNA
2105_01,0,NESSUNA
2106_01,0,NESSUNA
2107_01,0,NESSUNA
2110_01,0,NESSUNA
2111_01,0,NESSUNA
2112_01,0,NESSUNA
2114_01,0,NESSUNA
2115_01,0,NESSUNA
2116_01,0,NESSUNA
2118_01,0,NESSUNA
2120_01,0,NESSUNA
2121_01,0,NESSUNA
2123_01,0,NESSUNA
2123_02,0,NESSUNA
2124_01,0,NESSUNA
2125_01,0,NESSUNA
2127_01,0,NESSUNA
2128_01,0,NESSUNA
2129_01,0,NESSUNA
2130_01,0,NESSUNA
2133_02,0,NESSUNA
2134_01,0,NESSUNA
2135_01,0,NESSUNA
2136_01,0,NESSUNA
2137_01,0,NESSUNA
2137_02,0,NESSUNA
2137_03,0,NESSUNA
2139_01,0,NESSUNA
2140_01,0,NESSUNA
2141_01,0,NESSUNA
2143_01,0,NESSUNA
2143_02,0,NESSUNA
2145_01,0,NESSUNA
2148_01,0,NESSUNA
2149_01,0,NESSUNA
2150_01,0,NESSUNA
2152_01,0,NESSUNA
2154_01,0,NESSUNA
2156_01,0,NESSUNA
2158_01,0,NESSUNA
2159_01,0,NESSUNA
2161_01,0,NESSUNA
2162_01,0,NESSUNA
2162_02,0,NESSUNA
2163_01,0,NESSUNA
2168_01,0,NESSUNA
2168_02,0,NESSUNA
2171_01,0,NESSUNA
2171_02,0,NESSUNA
2172_01,0,NESSUNA
2173_01,0,NESSUNA
2175_01,0,NESSUNA
2179_01,0,NESSUNA
2180_01,0,NESSUNA
2182_01,0,NESSUNA
2183_01,0,NESSUNA
2183_02,0,NESSUNA
2186_01,0,NESSUNA
2187_01,0,NESSUNA
2188_01,0,NESSUNA
2191_01,0,NESSUNA
2193_01,0,NESSUNA
2194_01,0,NESSUNA
2195_01,0,NESSUNA
2196_02,0,NESSUNA
2196_03,0,NESSUNA
2196_04,0,NESSUNA
2198_01,0,NESSUNA
2200_01,0,NESSUNA
2202_01,0,NESSUNA
2203_01,0,NESSUNA
2204_01,0,NESSUNA
2205_01,0,NESSUNA
2206_01,0,NESSUNA
2207_01,0,NESSUNA
2210_01,0,NESSUNA
2211_01,0,NESSUNA
2212_01,0,NESSUNA
2215_01,0,NESSUNA
2215_03,0,NESSUNA
2220_01,0,NESSUNA
2221_01,0,NESSUNA
2224_01,0,NESSUNA
2225_01,0,NESSUNA
2229_01,0,NESSUNA
2231_01,0,NESSUNA
2232_01,0,NESSUNA
2232_02,0,NESSUNA
2233_01,0,NESSUNA
2234_01,0,NESSUNA
2234_02,0,NESSUNA
2234_03,0,NESSUNA
2234_06,0,NESSUNA
2235_01,0,NESSUNA
2237_01,0,NESSUNA
2237_02,0,NESSUNA
2238_01,0,NESSUNA
2239_01,0,NESSUNA
2241_01,0,NESSUNA
2243_01,0,NESSUNA
2251_01,0,NESSUNA
2251_02,0,NESSUNA
2253_01,0,NESSUNA
2254_01,0,NESSUNA
2255_01,0,NESSUNA
2255_02,0,NESSUNA
2256_01,0,NESSUNA
2257_02,0,NESSUNA
2261_01,0,NESSUNA
2262_01,0,NESSUNA
2263_01,0,NESSUNA
2264_01,0,NESSUNA
2266_01,0,NESSUNA
2267_01,0,NESSUNA
2268_01,0,NESSUNA
2269_01,0,NESSUNA
2270_01,0,NESSUNA
2272_03,0,NESSUNA
2273_01,0,NESSUNA
2274_01,0,NESSUNA
2274_02,0,NESSUNA
2275_01,0,NESSUNA
2277_01,0,NESSUNA
2280_01,0,NESSUNA
2281_01,0,NESSUNA
2284_01,0,NESSUNA
2288_01,0,NESSUNA
2289_01,0,NESSUNA
2291_02,0,NESSUNA
2295_02,0,NESSUNA
2299_01,0,NESSUNA
2301_01,0,NESSUNA
2301_03,0,NESSUNA
2302_01,0,NESSUNA
2303_01,0,NESSUNA
2306_01,0,NESSUNA
2306_03,0,NESSUNA
2306_04,0,NESSUNA
2306_05,0,NESSUNA
2306_06,0,NESSUNA
2308_01,0,NESSUNA
2308_02,0,NESSUNA
2308_03,0,NESSUNA
2308_04,0,NESSUNA
2309_01,0,NESSUNA
2310_01,0,NESSUNA
2310_02,0,NESSUNA
2310_03,0,NESSUNA
2310_04,0,NESSUNA
2311_01,0,NESSUNA
2313_01,0,NESSUNA
2314_01,0,NESSUNA
2315_01,0,NESSUNA
2316_01,0,NESSUNA
2317_01,0,NESSUNA
2318_01,0,NESSUNA
2321_01,0,NESSUNA
2325_01,0,NESSUNA
2327_01,0,NESSUNA
2332_01,0,NESSUNA
2333_01,0,NESSUNA
2336_01,0,NESSUNA
2336_02,0,NESSUNA
2338_01,0,NESSUNA
2338_02,0,NESSUNA
2339_01,0,NESSUNA
2340_01,0,NESSUNA
2341_01,0,NESSUNA
2347_02,0,NESSUNA
2347_03,0,NESSUNA
2347_04,0,NESSUNA
2347_05,0,NESSUNA
2348_01,0,NESSUNA
2349_01,0,NESSUNA
2353_02,0,NESSUNA
2356_01,0,NESSUNA
2357_01,0,NESSUNA
2360_01,0,NESSUNA
2361_01,0,NESSUNA
2363_01,0,NESSUNA
2364_01,0,NESSUNA
2366_01,0,NESSUNA
2367_01,0,NESSUNA
2368_01,0,NESSUNA
2369_01,0,NESSUNA
2373_01,0,NESSUNA
2374_01,0,NESSUNA
2375_01,0,NESSUNA
2376_01,0,NESSUNA
2377_01,0,NESSUNA
2379_01,0,NESSUNA
2384_01,0,NESSUNA
2384_02,0,NESSUNA
2384_03,0,NESSUNA
2384_04,0,NESSUNA
2385_01,0,NESSUNA
2389_01,0,NESSUNA
2391_01,0,NESSUNA
2396_01,0,NESSUNA
2396_02,0,NESSUNA
2397_01,0,NESSUNA
2398_01,0,NESSUNA
2399_01,0,NESSUNA
2401_01,0,NESSUNA
2404_01,0,NESSUNA
2404_02,0,NESSUNA
2404_03,0,NESSUNA
2406_01,0,NESSUNA
2409_01,0,NESSUNA
2409_02,0,NESSUNA
2412_01,0,NESSUNA
2413_01,0,NESSUNA
2414_01,0,NESSUNA
2416_01,0,NESSUNA
2417_01,0,NESSUNA
2419_01,0,NESSUNA
2423_01,0,NESSUNA
2424_01,0,NESSUNA
2426_01,0,NESSUNA
2426_02,0,NESSUNA
2427_01,0,NESSUNA
2429_01,0,NESSUNA
2431_01,0,NESSUNA
2435_01,0,NESSUNA
2438_01,0,NESSUNA
2439_01,0,NESSUNA
2441_01,0,NESSUNA
2444_01,0,NESSUNA
2446_01,0,NESSUNA
2449_01,0,NESSUNA
2449_02,0,NESSUNA
2449_03,0,NESSUNA
2453_01,0,NESSUNA
2454_01,0,NESSUNA
2455_01,0,NESSUNA
2456_01,0,NESSUNA
2457_01,0,NESSUNA
2458_01,0,NESSUNA
2460_01,0,NESSUNA
2467_01,0,NESSUNA
2470_01,0,NESSUNA
2471_01,0,NESSUNA
2472_01,0,NESSUNA
2477_02,0,NESSUNA
2478_01,0,NESSUNA
2480_01,0,NESSUNA
2483_01,0,NESSUNA
2486_01,0,NESSUNA
2486_02,0,NESSUNA
2488_01,0,NESSUNA
2489_01,0,NESSUNA
2491_01,0,NESSUNA
2492_01,0,NESSUNA
2496_01,0,NESSUNA
2498_01,0,NESSUNA
2499_01,0,NESSUNA
2500_01,0,NESSUNA
2502_01,0,NESSUNA
2503_02,0,NESSUNA
2505_02,0,NESSUNA
2506_02,0,NESSUNA
2506_03,0,NESSUNA
2508_02,0,NESSUNA
2509_01,0,NESSUNA
2510_01,0,NESSUNA
2512_01,0,NESSUNA
2512_02,0,NESSUNA
2515_01,0,NESSUNA
2515_02,0,NESSUNA
2516_01,0,NESSUNA
2518_01,0,NESSUNA
2518_02,0,NESSUNA
2519_01,0,NESSUNA
2520_01,0,NESSUNA
2526_01,0,NESSUNA
2528_01,0,NESSUNA
2530_01,0,NESSUNA
2531_01,0,NESSUNA
2532_01,0,NESSUNA
2532_02,0,NESSUNA
2534_02,0,NESSUNA
2535_01,0,NESSUNA
2537_01,0,NESSUNA
2540_01,0,NESSUNA
2542_01,0,NESSUNA
2544_01,0,NESSUNA
2544_02,0,NESSUNA
2545_01,0,NESSUNA
2546_01,0,NESSUNA
2547_02,0,NESSUNA
2548_01,0,NESSUNA
2549_01,0,NESSUNA
2549_02,0,NESSUNA
2549_03,0,NESSUNA
2550_01,0,NESSUNA
2551_01,0,NESSUNA
2552_01,0,NESSUNA
2552_03,0,NESSUNA
2553_01,0,NESSUNA
2555_01,0,NESSUNA
2555_02,0,NESSUNA
2557_01,0,NESSUNA
2558_01,0,NESSUNA
2558_03,0,NESSUNA
2558_04,0,NESSUNA
2560_01,0,NESSUNA
2560_03,0,NESSUNA
2561_01,0,NESSUNA
2562_01,0,NESSUNA
2562_02,0,NESSUNA
2564_01,0,NESSUNA
2565_01,0,NESSUNA
2565_02,0,NESSUNA
2571_01,0,NESSUNA
2572_01,0,NESSUNA
2572_02,0,NESSUNA
2573_01,0,NESSUNA
2574_01,0,NESSUNA
2578_01,0,NESSUNA
2580_01,0,NESSUNA
2581_01,0,NESSUNA
2581_02,0,NESSUNA
2582_01,0,NESSUNA
2588_01,0,NESSUNA
2589_01,0,NESSUNA
2589_02,0,NESSUNA
2589_04,0,NESSUNA
2589_05,0,NESSUNA
2590_01,0,NESSUNA
2590_02,0,NESSUNA
2590_03,0,NESSUNA
2591_01,0,NESSUNA
2591_02,0,NESSUNA
2592_01,0,NESSUNA
2592_02,0,NESSUNA
2593_01,0,NESSUNA
2594_01,0,NESSUNA
2595_01,0,NESSUNA
2595_03,0,NESSUNA
2595_04,0,NESSUNA
2596_01,0,NESSUNA
2596_02,0,NESSUNA
2597_01,0,NESSUNA
2598_01,0,NESSUNA
2601_01,0,NESSUNA
2602_01,0,NESSUNA
2602_02,0,NESSUNA
2602_03,0,NESSUNA
2605_01,0,NESSUNA
2607_01,0,NESSUNA
2607_02,0,NESSUNA
2607_03,0,NESSUNA
2607_04,0,NESSUNA
2617_01,0,NESSUNA
2619_01,0,NESSUNA
2622_01,0,NESSUNA
2625_01,0,NESSUNA
2625_02,0,NESSUNA
2626_01,0,NESSUNA
2628_01,0,NESSUNA
2628_02,0,NESSUNA
2629_01,0,NESSUNA
2631_01,0,NESSUNA
2638_01,0,NESSUNA
2640_01,0,NESSUNA
2641_01,0,NESSUNA
2643_01,0,NESSUNA
2645_01,0,NESSUNA
2645_02,0,NESSUNA
2645_03,0,NESSUNA
2645_04,0,NESSUNA
2645_05,0,NESSUNA
2646_01,0,NESSUNA
2647_01,0,NESSUNA
2648_01,0,NESSUNA
2649_01,0,NESSUNA
2650_01,0,NESSUNA
2651_01,0,NESSUNA
2652_01,0,NESSUNA
2655_01,0,NESSUNA
2657_01,0,NESSUNA
2661_01,0,NESSUNA
2661_02,0,NESSUNA
2663_01,0,NESSUNA
2664_01,0,NESSUNA
2666_01,0,NESSUNA
2666_02,0,NESSUNA
2668_01,0,NESSUNA
2668_02,0,NESSUNA
2670_01,0,NESSUNA
2671_01,0,NESSUNA
2672_01,0,NESSUNA
2675_01,0,NESSUNA
2676_01,0,NESSUNA
2677_01,0,NESSUNA
2678_01,0,NESSUNA
2682_01,0,NESSUNA
2683_01,0,NESSUNA
2684_01,0,NESSUNA
2685_01,0,NESSUNA
2687_01,0,NESSUNA
2690_01,0,NESSUNA
2691_01,0,NESSUNA
2693_01,0,NESSUNA
2693_02,0,NESSUNA
2693_03,0,NESSUNA
2695_01,0,NESSUNA
2698_01,0,NESSUNA
2700_01,0,NESSUNA
2701_01,0,NESSUNA
2702_01,0,NESSUNA
2703_01,0,NESSUNA
2704_01,0,NESSUNA
2706_01,0,NESSUNA
2707_01,0,NESSUNA
2707_02,0,NESSUNA
2708_01,0,NESSUNA
2709_01,0,NESSUNA
2709_02,0,NESSUNA
2712_01,0,NESSUNA
2713_01,0,NESSUNA
2717_01,0,NESSUNA
2718_01,0,NESSUNA
2720_01,0,NESSUNA
2720_02,0,NESSUNA
2720_03,0,NESSUNA
2721_01,0,NESSUNA
2722_01,0,NESSUNA
2723_01,0,NESSUNA
2723_02,0,NESSUNA
2724_01,0,NESSUNA
2724_02,0,NESSUNA
2725_01,0,NESSUNA
2726_01,0,NESSUNA
2727_01,0,NESSUNA
2729_01,0,NESSUNA
2730_02,0,NESSUNA
2732_02,0,NESSUNA
2734_01,0,NESSUNA
2736_01,0,NESSUNA
2737_01,0,NESSUNA
2737_02,0,NESSUNA
2738_01,0,NESSUNA
2740_01,0,NESSUNA
2741_01,0,NESSUNA
2743_01,0,NESSUNA
2746_01,0,NESSUNA
2748_01,0,NESSUNA
2752_01,0,NESSUNA
2752_03,0,NESSUNA
2753_01,0,NESSUNA
2754_01,0,NESSUNA
2755_01,0,NESSUNA
2756_01,0,NESSUNA
2759_01,0,NESSUNA
2760_03,0,NESSUNA
2762_01,0,NESSUNA
2762_02,0,NESSUNA
2763_01,0,NESSUNA
2764_01,0,NESSUNA
2765_01,0,NESSUNA
2768_02,0,NESSUNA
2768_03,0,NESSUNA
2770_01,0,NESSUNA
2772_01,0,NESSUNA
2773_01,0,NESSUNA
2774_01,0,NESSUNA
2774_02,0,NESSUNA
2774_03,0,NESSUNA
2780_01,0,NESSUNA
2781_01,0,NESSUNA
2783_01,0,NESSUNA
2783_02,0,NESSUNA
2784_01,0,NESSUNA
2786_01,0,NESSUNA
2788_01,0,NESSUNA
2789_01,0,NESSUNA
2790_02,0,NESSUNA
2790_03,0,NESSUNA
2790_04,0,NESSUNA
2790_05,0,NESSUNA
2792_01,0,NESSUNA
2793_01,0,NESSUNA
2795_01,0,NESSUNA
2795_02,0,NESSUNA
2797_01,0,NESSUNA
2798_02,0,NESSUNA
2799_01,0,NESSUNA
2801_01,0,NESSUNA
2802_01,0,NESSUNA
2805_01,0,NESSUNA
2806_01,0,NESSUNA
2807_01,0,NESSUNA
2807_02,0,NESSUNA
2807_03,0,NESSUNA
2809_01,0,NESSUNA
2810_01,0,NESSUNA
2811_01,0,NESSUNA
2812_01,0,NESSUNA
2813_01,0,NESSUNA
2818_01,0,NESSUNA
2818_02,0,NESSUNA
2818_03,0,NESSUNA
2819_01,0,NESSUNA
2820_01,0,NESSUNA
2821_01,0,NESSUNA
2823_01,0,NESSUNA
2824_01,0,NESSUNA
2826_01,0,NESSUNA
2826_02,0,NESSUNA
2831_01,0,NESSUNA
2831_02,0,NESSUNA
2834_01,0,NESSUNA
2838_01,0,NESSUNA
2839_01,0,NESSUNA
2840_01,0,NESSUNA
2843_01,0,NESSUNA
2846_01,0,NESSUNA
2847_01,0,NESSUNA
2853_01,0,NESSUNA
2858_01,0,NESSUNA
2858_02,0,NESSUNA
2860_01,0,NESSUNA
2861_01,0,NESSUNA
2862_01,0,NESSUNA
2863_01,0,NESSUNA
2865_01,0,NESSUNA
2865_02,0,NESSUNA
2866_01,0,NESSUNA
2867_01,0,NESSUNA
2867_02,0,NESSUNA
2869_01,0,NESSUNA
2870_01,0,NESSUNA
2871_02,0,NESSUNA
2872_01,0,NESSUNA
2875_01,0,NESSUNA
2876_01,0,NESSUNA
2877_01,0,NESSUNA
2878_01,0,NESSUNA
2880_01,0,NESSUNA
2881_01,0,NESSUNA
2882_01,0,NESSUNA
2883_01,0,NESSUNA
2887_01,0,NESSUNA
2888_01,0,NESSUNA
2890_01,0,NESSUNA
2890_02,0,NESSUNA
2891_01,0,NESSUNA
2892_01,0,NESSUNA
2892_02,0,NESSUNA
2892_03,0,NESSUNA
2892_04,0,NESSUNA
2892_05,0,NESSUNA
2893_01,0,NESSUNA
2894_01,0,NESSUNA
2897_01,0,NESSUNA
2899_01,0,NESSUNA
2901_01,0,NESSUNA
2902_01,0,NESSUNA
2907_01,0,NESSUNA
2909_01,0,NESSUNA
2910_01,0,NESSUNA
2912_01,0,NESSUNA
2913_01,0,NESSUNA
2919_01,0,NESSUNA
2919_02,0,NESSUNA
2920_01,0,NESSUNA
2925_01,0,NESSUNA
2925_02,0,NESSUNA
2927_01,0,NESSUNA
2928_01,0,NESSUNA
2928_03,0,NESSUNA
2929_01,0,NESSUNA
2934_01,0,NESSUNA
2936_01,0,NESSUNA
2938_01,0,NESSUNA
2940_01,0,NESSUNA
2942_01,0,NESSUNA
2943_01,0,NESSUNA
2944_01,0,NESSUNA
2944_03,0,NESSUNA
2944_04,0,NESSUNA
2945_01,0,NESSUNA
2948_01,0,NESSUNA
2950_01,0,NESSUNA
2954_01,0,NESSUNA
2956_01,0,NESSUNA
2958_01,0,NESSUNA
2961_01,0,NESSUNA
2962_01,0,NESSUNA
2964_01,0,NESSUNA
2965_01,0,NESSUNA
2966_01,0,NESSUNA
2971_01,0,NESSUNA
2972_01,0,NESSUNA
2979_01,0,NESSUNA
2982_01,0,NESSUNA
2983_01,0,NESSUNA
2984_01,0,NESSUNA
2986_01,0,NESSUNA
